1893,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,70,0,0,40,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,87,0,0,25,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,130,70,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,90,6,0,0,0,15,0,2,0,0,0,2,0,0,2,28,0,0,0,47,21,0,0,0,0,0,0,0,8,53,3,0,6,0,0,0,0
1894,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,42,14,0,0,14,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,21,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,34,0,0,15,0,0,0,0,0,0,8,0,0,42,0,26,0,0,0,0,0,0,0,46,0,0,0,0,0,15,0,0,0,7,0,90,0,0,0,3,0,0,0,122,0,7,0,0,0,0,0,0,0,35,0,28,57,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,39,0,0,0,0,0,0,22,15,16,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,49,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,10,12,0,0,0,0,0,34,0,0,0,0,0,0,0,120,18,0,0,0,0,0,45,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,71,0,0,0,30,13,0,19,20,0,0,0,46,0,0,0,0,5,0,20,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,0,0,10,0,0,0,0,0,0,0,0,0,0,20,0,0,0,15,0,40,0,0,0,40,0,0,0,0,0,20,0,0,5,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,36,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,49,12,0,0,59,0,0,0,0,18,28,0,0,4,0,4,67,0,22,0,0,0,0,0,0,0,0,0,179,0,0,79,0,5,2,0,0,0,30,66,16,0,0,4,0,0,34,4,0,0,29,0,15,0,14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,46,0,0,0,0,0,0,31,0,0,16,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,8,0,0,0,0,71,0,0,0,0,0,44,0,0,0,0,0,0,0,0,13,0,0,0,0,0,27,0,111,0,0,0,0,0,75,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,20,0,0,10,0,25,17,0,0,0,0,0,19,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,70,0,0,0,60,0,0,0,0,0,0,0
1896,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,55,0,0,0,0,0,0,102,0,0,15,0,14,0,0,0,0,24,0,72,0,0,65,0,0,60,0,76,71,3,10,4,0,0,0,0,0,0,0,0,0,0,85,13,49,0,6,0,0,0,0,4,3,0,85,0,101,0,0,30,0,0,0,0,0,195,81,6,10,0,0,0,0,8,0,0,8,0,0,21,0,0,0,11,0,202,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,52,0,0,0,14,27,0,0,0,0,37,0,0,0,0,0,0,21,26,0,0,0,0,16,20,65,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,15,0,8,16,0,0,0,0,177,0,0,0,63,0,102,0,6,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,87,5,6,0,0,0,0,0,22,0,0,62,0,0,0,0,0,0,0,0,15,0,0,0,0,0,72,80,14,0,0,0,21,0,0,0,0,11,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
1897,0,0,96,0,0,0,0,0,0,0,0,39,0,0,0,31,12,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,21,8,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,5,5,0,0,15,0,0,28,7,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,88,0,29,0,0,0,0,0,50,0,0,82,3,0,0,55,0,0,0,0,0,0,0,0,0,0,0,25,0,0,22,18,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,20,0,0,0,32,0,0,0,0,24,126,0,0,0,0,84,26,86,0,0,0,0,104,0,0,0,0,152,84,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,16,0,0,0,0,73,0,0,0,0,48,0,0,0,0,0,0,10,14,0,40,0,0,6,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,6,0,0,0,0,32,0,0,20,224,0,0,0,0,0,0,0,0,17,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0
1898,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,3,0,0,0,0,0,12,0,65,27,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,81,0,0,0,0,96,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,78,0,0,0,0,62,19,0,43,22,0,0,29,0,12,0,0,10,32,0,0,11,16,0,0,0,0,0,0,0,0,62,0,0,40,0,0,30,70,0,0,0,0,0,66,2,0,0,38,0,0,0,0,11,0,68,0,138,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,15,0,0,0,25,12,41,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,90,0,0,0,0,0,0,0,0,0,0,0,127,0,66,36,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,31,39,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,12,0,0,0,28,0,0,0,0,0,0,0,0,11,0,0,0,76,0,0,0,0,0,36,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,130,43,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,0,0,0,0,0,0,0,0,0,0,0
1899,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,26,0,0,0,30,10,0,8,35,16,0,3,4,0,0,0,0,0,0,0,0,110,80,0,7,18,0,36,10,0,0,18,4,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,60,0,0,0,0,0,0,48,0,0,0,0,0,4,54,120,2,47,0,2,20,0,0,0,0,0,0,23,0,0,0,4,0,36,0,0,0,0,0,37,0,0,4,76,11,104,0,0,16,0,164,3,0,16,2,35,0,0,0,0,72,32,106,0,0,35,0,0,0,0,30,0,0,0,0,48,8,0,0,0,7,0,0,0,0,8,0,0,55,0,53,16,8,3,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,2,210,0,4,0,0,0,0,0,0,0,0,60,0,4,0,0,0,0,0,0,36,0,0,124,7,0,0,0,0,6,0,60,0,0,0,0,0,30,0,0,0,0,10,0,0,0,25,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,3,0,0,6,0,0,0,0,8,0,0,0,0,0,28,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,6,0,41,0,2,0,0,0,0,22,0,0,0,0,0,0,0,11,15,0,10,0,0,0,0,0,0,17,38,95,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,4,0,0,0,0,0,0,0,13,0,0,0,10,0,45,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,76,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,43,52,22,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,35,0,0,0,39,21,0,0,0,0,0,0,0,0,0,0,20,15,0,0,0,0,60,140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,174,0,16,0,0,0,0,67,16,0,0,0,0,0,0,0,10,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,12,0,0,13,38,54,0,0,8,0,31,0,0,0,0,242,0,0,0,0,0,27,0,0,0,0,23,0,0,0,28,0,0,0,0,0,0,0,0,0,25,125,7,8,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,15,0,0,24,0,0,98,0,0,11,18,0,0,24,39,0,0,9,0,64,27,50,0,23,3,0,0,81,0,37,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,54,8,0,0,0,104,36,3,0,160,28,0,0,0,0,22,5,0,0,0,0,0,0,20,0,20,40,15,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,48,12,0,0,0,0,0,0,0,0
1901,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,32,0,0,0,0,0,0,90,0,0,0,6,37,0,0,0,0,52,0,0,0,0,0,26,20,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,39,35,54,0,0,0,0,0,0,0,0,0,0,21,0,0,0,8,105,30,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,111,0,51,0,0,0,28,0,18,0,0,17,0,0,0,0,0,20,16,12,0,0,45,0,47,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,198,102,0,118,0,0,26,95,8,0,0,20,0,0,0,0,0,23,0,0,138,0,0,40,0,0,0,0,0,0,0,0,92,111,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,-99,-99,-99,-99,14,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,15,0,0,0,0,30,0,0,0,10,0,0,0,18,0,0,2,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,26,10,3,4,0,0,0,0,0,0,0,48,62,0,0,0,21,0,0,0,0,28,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,84,16,0,0,0,0,15,45,134,135,2,110,0,0,0,42,0,44,27,0,0,4,52,85,0,55,335,37,0,33,0,3,0,0,0,0,4,54,6,0,0,3,30,10,0,0,2,13,73,18,23,13,0,0,10,0,0,0,0,9,7,175,0,0,0,35,4,100,33,0,0,0,37,54,2,20,0,0,0,0,13,0,103,0,24,40,234,0,46,0,0,0,83,10,5,0,0,39,0,26,0,7,0,0,0,0,5,6,0,6,28,16,0,0,0,4,15,0,0,0,0,0,8,0,0,0,0,40,17,0,0,0,0,124,12,0,0,0,0,0,0,0,0,0,0,86,0,0,0,4,0,10,0,0,9,65,0,76,0,0,0,6,8,0,0,0,0,0,0,45,21,0,0,0,0,0,0,0,0,0,3,0,0,58,2,2,0,0,0,6,6,21,0,0,0,0,0,0,0,0,22,0,16,108,2,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,56,34,0,5,0,0,0,0,0,0,0,0,0,44,2,0,0,31,74,6,0,31,2,0,0,0,7,6,0,0
